x,y,z,label,source
-13.58099,-31.39517,6.866039,0,RightEyeRotationNS
-13.7002,-31.16235,6.838233,0,RightEyeRotationNS
-13.56747,-30.69839,6.769764,0,RightEyeRotationNS
-13.57495,-30.69791,6.761364,0,RightEyeRotationNS
-13.56833,-30.69556,6.751576,0,RightEyeRotationNS
-13.58539,-26.77155,6.161431,0,RightEyeRotationNS
-13.57709,-26.76025,6.171116,0,RightEyeRotationNS
-13.45627,-26.71194,6.165903,0,RightEyeRotationNS
-13.47787,-26.7063,6.166799,0,RightEyeRotationNS
-13.4942,-26.69931,6.154062,0,RightEyeRotationNS
-13.61862,-25.66129,5.998883,0,RightEyeRotationNS
-13.62332,-25.66412,5.993433,0,RightEyeRotationNS
-13.47852,-25.35101,5.93522,0,RightEyeRotationNS
-13.47882,-25.34814,5.922352,0,RightEyeRotationNS
-13.47266,-25.34015,5.901756,0,RightEyeRotationNS
-13.15671,-24.87485,5.81474,0,RightEyeRotationNS
-13.14746,-24.86124,5.796859,0,RightEyeRotationNS
-12.96475,-24.61261,5.739407,0,RightEyeRotationNS
-12.95651,-24.595,5.732768,0,RightEyeRotationNS
-13.05295,-23.52597,5.559812,0,RightEyeRotationNS
-13.05496,-23.51138,5.545654,0,RightEyeRotationNS
-13.05344,-23.50082,5.546227,0,RightEyeRotationNS
-13.02365,-23.04752,5.462751,0,RightEyeRotationNS
-13.02896,-23.04138,5.458774,0,RightEyeRotationNS
-13.05139,-22.75681,5.413932,0,RightEyeRotationNS
-13.04407,-22.75211,5.411659,0,RightEyeRotationNS
-13.27155,-22.42841,5.361207,0,RightEyeRotationNS
-13.2641,-22.4234,5.360294,0,RightEyeRotationNS
-13.254,-22.43488,5.357683,0,RightEyeRotationNS
-13.31714,-21.62433,5.227441,0,RightEyeRotationNS
-13.31052,-21.62958,5.22943,0,RightEyeRotationNS
-13.38718,-21.01288,5.131586,0,RightEyeRotationNS
-13.38126,-21.00812,5.135031,0,RightEyeRotationNS
-13.38379,-21.00275,5.139103,0,RightEyeRotationNS
-13.59695,-20.42624,5.053329,0,RightEyeRotationNS
-13.60065,-20.42706,5.058785,0,RightEyeRotationNS
-13.65192,-20.09412,5.001617,0,RightEyeRotationNS
-13.659,-20.09497,5.004691,0,RightEyeRotationNS
-13.67618,-20.09247,5.000975,0,RightEyeRotationNS
-13.40085,-19.20609,4.845674,0,RightEyeRotationNS
-13.41064,-19.19235,4.834554,0,RightEyeRotationNS
-13.46191,-18.65393,4.738884,0,RightEyeRotationNS
-13.46338,-18.63675,4.736376,0,RightEyeRotationNS
-13.90921,-18.17764,4.668141,0,RightEyeRotationNS
-13.91681,-18.16754,4.677155,0,RightEyeRotationNS
-13.92194,-18.15439,4.675705,0,RightEyeRotationNS
-13.94159,-18.03757,4.654214,0,RightEyeRotationNS
-13.95499,-18.03787,4.647547,0,RightEyeRotationNS
-14.06503,-17.37326,4.538825,0,RightEyeRotationNS
-14.08017,-17.38574,4.542958,0,RightEyeRotationNS
-13.97971,-16.71848,4.433324,0,RightEyeRotationNS
-13.99606,-16.72141,4.404022,0,RightEyeRotationNS
-13.99237,-16.72131,4.391193,0,RightEyeRotationNS
-14.07004,-16.44043,4.339262,0,RightEyeRotationNS
-14.05637,-16.4292,4.339686,0,RightEyeRotationNS
-14.01843,-15.51147,4.180278,0,RightEyeRotationNS
-13.97815,-15.46954,4.169074,0,RightEyeRotationNS
-13.97223,-15.46439,4.175734,0,RightEyeRotationNS
-14.08292,-14.9003,4.087007,0,RightEyeRotationNS
-14.08127,-14.89938,4.093545,0,RightEyeRotationNS
-13.93594,-14.16711,3.975374,0,RightEyeRotationNS
-13.9458,-14.17685,3.980263,0,RightEyeRotationNS
-13.96341,-14.19885,3.971091,0,RightEyeRotationNS
-14.21783,-13.7457,3.887576,0,RightEyeRotationNS
-14.22061,-13.74515,3.864011,0,RightEyeRotationNS
-14.246,-13.33801,3.787688,0,RightEyeRotationNS
-14.2359,-13.33383,3.800864,0,RightEyeRotationNS
-14.57285,-12.48376,3.669847,0,RightEyeRotationNS
-14.57581,-12.47653,3.673204,0,RightEyeRotationNS
-14.57449,-12.45728,3.655378,0,RightEyeRotationNS
-14.59595,-12.22284,3.603887,0,RightEyeRotationNS
-14.59335,-12.21188,3.588112,0,RightEyeRotationNS
-14.35461,-11.73297,3.496505,0,RightEyeRotationNS
-14.35071,-11.72171,3.488296,0,RightEyeRotationNS
-14.21176,-10.81018,3.316679,0,RightEyeRotationNS
-14.21063,-10.80359,3.299846,0,RightEyeRotationNS
-14.20139,-10.79401,3.290495,0,RightEyeRotationNS
-14.18457,-10.46136,3.228545,0,RightEyeRotationNS
-14.18604,-10.46014,3.229954,0,RightEyeRotationNS
-14.23318,-10.14432,3.189086,0,RightEyeRotationNS
-14.22974,-10.14404,3.197452,0,RightEyeRotationNS
-14.23059,-10.14151,3.207579,0,RightEyeRotationNS
-14.43677,-9.48645,3.088716,0,RightEyeRotationNS
-14.43335,-9.477234,3.084998,0,RightEyeRotationNS
-14.52267,-9.000854,2.998371,0,RightEyeRotationNS
-14.51514,-8.996735,2.998042,0,RightEyeRotationNS
-14.4415,-8.953827,2.988967,0,RightEyeRotationNS
-14.4274,-8.948761,2.991613,0,RightEyeRotationNS
-14.42154,-8.947296,2.991578,0,RightEyeRotationNS
-14.44785,-8.049744,2.833944,0,RightEyeRotationNS
-14.43777,-8.055359,2.845974,0,RightEyeRotationNS
-14.45834,-7.400085,2.731862,0,RightEyeRotationNS
-14.45386,-7.413574,2.729726,0,RightEyeRotationNS
-14.44342,-7.418884,2.725918,0,RightEyeRotationNS
-14.48975,-6.602478,2.588689,0,RightEyeRotationNS
-14.49152,-6.608704,2.59269,0,RightEyeRotationNS
-14.5018,-6.021576,2.492437,0,RightEyeRotationNS
-14.50281,-6.020569,2.493471,0,RightEyeRotationNS
-14.53018,-5.573761,2.415437,0,RightEyeRotationNS
-14.53833,-5.574554,2.420819,0,RightEyeRotationNS
-14.54822,-5.56543,2.424977,0,RightEyeRotationNS
-14.5842,-4.964355,2.322268,0,RightEyeRotationNS
-14.58646,-4.958527,2.325179,0,RightEyeRotationNS
-14.3222,-4.546936,2.249636,0,RightEyeRotationNS
-14.31741,-4.549805,2.250518,0,RightEyeRotationNS
-14.32047,-4.553375,2.261295,0,RightEyeRotationNS
-14.33432,-4.141083,2.200151,0,RightEyeRotationNS
-14.33853,-4.141418,2.191452,0,RightEyeRotationNS
-14.77271,-3.370941,2.053467,0,RightEyeRotationNS
-14.78448,-3.372559,2.058898,0,RightEyeRotationNS
-14.79944,-3.387299,2.075186,0,RightEyeRotationNS
-14.82932,-2.870544,1.979238,0,RightEyeRotationNS
-14.85443,-2.870941,1.970379,0,RightEyeRotationNS
-14.42328,-2.180817,1.820603,0,RightEyeRotationNS
-14.41751,-2.176849,1.812201,0,RightEyeRotationNS
-14.42075,-1.295563,1.648426,0,RightEyeRotationNS
-14.38965,-1.279877,1.648631,0,RightEyeRotationNS
-14.36343,-1.260925,1.643893,0,RightEyeRotationNS
-14.45569,-0.9631042,1.593485,0,RightEyeRotationNS
-14.45416,-0.9502258,1.601924,0,RightEyeRotationNS
-14.64511,-0.02993774,1.458162,0,RightEyeRotationNS
-14.6521,-0.03210449,1.453279,0,RightEyeRotationNS
-14.68231,0.6020399,1.341285,0,RightEyeRotationNS
-14.71048,0.5870197,1.340163,0,RightEyeRotationNS
-14.71808,0.5697759,1.334102,0,RightEyeRotationNS
-14.60342,0.5710436,1.321448,0,RightEyeRotationNS
-14.5997,0.5543526,1.326352,0,RightEyeRotationNS
-14.61624,1.19842,1.207057,0,RightEyeRotationNS
-14.61707,1.200028,1.218851,0,RightEyeRotationNS
-14.62436,1.209701,1.227288,0,RightEyeRotationNS
-14.7811,1.244726,1.221069,0,RightEyeRotationNS
-14.80154,1.262908,1.226592,0,RightEyeRotationNS
-14.8457,1.695831,1.13576,0,RightEyeRotationNS
-14.85043,1.696535,1.126073,0,RightEyeRotationNS
-14.8364,1.851098,1.095888,0,RightEyeRotationNS
-14.82477,1.862003,1.083068,0,RightEyeRotationNS
-14.80719,1.867906,1.067591,0,RightEyeRotationNS
-14.5932,1.912733,1.052381,0,RightEyeRotationNS
-14.54895,2.013698,1.029297,0,RightEyeRotationNS
-14.5368,2.016638,1.023702,0,RightEyeRotationNS
-14.52771,2.02446,1.028677,0,RightEyeRotationNS
-14.53006,2.021352,1.034722,0,RightEyeRotationNS
-14.53424,2.016058,1.036918,0,RightEyeRotationNS
-14.51373,2.015204,1.035639,0,RightEyeRotationNS
-14.50851,2.013967,1.033885,0,RightEyeRotationNS
-14.50299,2.00204,1.042817,0,RightEyeRotationNS
-14.50024,1.921471,1.063708,0,RightEyeRotationNS
-14.49106,1.913896,1.065777,0,RightEyeRotationNS
-14.49448,1.986366,1.051681,0,RightEyeRotationNS
-14.479,1.977423,1.061619,0,RightEyeRotationNS
-14.52026,1.927012,1.081467,0,RightEyeRotationNS
-14.52286,1.917497,1.083368,0,RightEyeRotationNS
-14.52109,1.91282,1.096293,0,RightEyeRotationNS
-14.51724,1.908757,1.098434,0,RightEyeRotationNS
-14.51797,1.914047,1.106713,0,RightEyeRotationNS
-13.39331,-1.493011,1.737789,0,RightEyeRotationNS
-13.39752,-1.491943,1.747651,0,RightEyeRotationNS
-13.30194,-1.502686,1.748976,0,RightEyeRotationNS
-13.30688,-1.506744,1.746042,0,RightEyeRotationNS
-13.31851,-1.513672,1.746638,0,RightEyeRotationNS
-13.31586,-1.732056,1.779408,0,RightEyeRotationNS
-13.32095,-1.732452,1.787691,0,RightEyeRotationNS
-13.28607,-1.739655,1.79257,0,RightEyeRotationNS
-13.27707,-1.735138,1.800402,0,RightEyeRotationNS
-13.28323,-1.729034,1.806792,0,RightEyeRotationNS
-13.22305,-1.75589,1.822,0,RightEyeRotationNS
-13.22177,-1.751526,1.824237,0,RightEyeRotationNS
-13.22549,-1.752441,1.816924,0,RightEyeRotationNS
-13.23029,-1.756226,1.812258,0,RightEyeRotationNS
-13.18304,-1.737335,1.812433,0,RightEyeRotationNS
-13.20135,-1.756134,1.81219,0,RightEyeRotationNS
-13.2258,-1.756714,1.803445,0,RightEyeRotationNS
-13.31708,-1.765106,1.783789,0,RightEyeRotationNS
-13.30942,-1.771667,1.782448,0,RightEyeRotationNS
-13.29327,-1.778137,1.795219,0,RightEyeRotationNS
-13.26422,-1.774597,1.800408,0,RightEyeRotationNS
-13.23859,-1.750336,1.798441,0,RightEyeRotationNS
-13.21509,-1.979462,1.851244,0,RightEyeRotationNS
-13.2095,-1.965179,1.852144,0,RightEyeRotationNS
-13.34485,-1.717682,1.818004,0,RightEyeRotationNS
-13.35962,-1.71994,1.820824,0,RightEyeRotationNS
-13.38034,-1.734009,1.825834,0,RightEyeRotationNS
-13.30368,-1.970062,1.867658,0,RightEyeRotationNS
-13.31305,-1.990723,1.859401,0,RightEyeRotationNS
-13.32394,-1.83786,1.818379,0,RightEyeRotationNS
-13.33276,-1.846405,1.81755,0,RightEyeRotationNS
-13.32159,-1.901123,1.825727,0,RightEyeRotationNS
-13.31955,-1.897858,1.840182,0,RightEyeRotationNS
-13.32465,-1.890839,1.84595,0,RightEyeRotationNS
-13.35922,-1.84433,1.841542,0,RightEyeRotationNS
-13.37943,-1.833588,1.825978,0,RightEyeRotationNS
-13.39563,-1.852997,1.810243,0,RightEyeRotationNS
-13.40216,-1.845856,1.795874,0,RightEyeRotationNS
-13.40146,-1.844513,1.794811,0,RightEyeRotationNS
-13.4025,-1.84903,1.794225,0,RightEyeRotationNS
-13.44336,-1.868164,1.784969,0,RightEyeRotationNS
-13.26016,-1.926178,1.786567,0,RightEyeRotationNS
-13.242,-1.923553,1.781476,0,RightEyeRotationNS
-13.22794,-1.924774,1.783592,0,RightEyeRotationNS
-13.2207,-1.923706,1.784894,0,RightEyeRotationNS
-13.215,-1.922485,1.785339,0,RightEyeRotationNS
-13.21835,-1.928101,1.791651,0,RightEyeRotationNS
-13.21155,-1.932159,1.788897,0,RightEyeRotationNS
-13.30978,-1.862854,1.770313,0,RightEyeRotationNS
-13.30853,-1.873291,1.765598,0,RightEyeRotationNS
-13.43204,-1.882568,1.763874,0,RightEyeRotationNS
-13.4241,-1.891937,1.765232,0,RightEyeRotationNS
-13.41879,-1.890778,1.770961,0,RightEyeRotationNS
-13.27051,-2.014771,1.799332,0,RightEyeRotationNS
-13.26089,-2.00885,1.803211,0,RightEyeRotationNS
-13.38629,-2.15979,1.8347,0,RightEyeRotationNS
-13.36993,-2.163025,1.845937,0,RightEyeRotationNS
-13.36551,-2.165436,1.853003,0,RightEyeRotationNS
-13.36499,-2.173584,1.855532,0,RightEyeRotationNS
-13.36768,-2.179626,1.85735,0,RightEyeRotationNS
-13.37415,-2.190155,1.854313,0,RightEyeRotationNS
-13.38074,-2.192932,1.853202,0,RightEyeRotationNS
-13.40155,-2.207458,1.849546,0,RightEyeRotationNS
-13.39447,-1.912048,1.799335,0,RightEyeRotationNS
-13.40121,-1.917755,1.802642,0,RightEyeRotationNS
-13.33496,-2.017517,1.823175,0,RightEyeRotationNS
-13.3356,-2.023041,1.828571,0,RightEyeRotationNS
-13.38998,-1.862976,1.80562,0,RightEyeRotationNS
-13.38367,-1.858856,1.820207,0,RightEyeRotationNS
-13.38879,-1.871338,1.833735,0,RightEyeRotationNS
-13.33875,-2.022003,1.847769,0,RightEyeRotationNS
-13.34357,-2.020844,1.83489,0,RightEyeRotationNS
-13.354,-1.874756,1.806296,0,RightEyeRotationNS
-13.37048,-1.89151,1.810884,0,RightEyeRotationNS
-13.39713,-1.893707,1.811675,0,RightEyeRotationNS
-13.2916,-2.10257,1.836528,0,RightEyeRotationNS
-13.289,-2.090179,1.813065,0,RightEyeRotationNS
-13.29459,-2.07782,1.817678,0,RightEyeRotationNS
-13.26785,-2.068878,1.825196,0,RightEyeRotationNS
-13.46735,-2.07016,1.83204,0,RightEyeRotationNS
-13.42514,-2.052063,1.829456,0,RightEyeRotationNS
-13.40948,-2.037323,1.834553,0,RightEyeRotationNS
-13.39743,-2.029449,1.83416,0,RightEyeRotationNS
-13.4176,-2.03418,1.845344,0,RightEyeRotationNS
-13.43369,-2.004181,1.844397,0,RightEyeRotationNS
-13.46283,-2.026764,1.856605,0,RightEyeRotationNS
-13.5275,-2.274353,1.901517,0,RightEyeRotationNS
-13.54187,-2.294952,1.913413,0,RightEyeRotationNS
-13.55399,-2.316956,1.899906,0,RightEyeRotationNS
-13.60913,-2.023956,1.831658,0,RightEyeRotationNS
-13.60931,-2.020416,1.837574,0,RightEyeRotationNS
-13.56445,-2.078705,1.867997,0,RightEyeRotationNS
-13.56863,-2.067322,1.882856,0,RightEyeRotationNS
-13.5856,-2.051575,1.878461,0,RightEyeRotationNS
-13.47208,-2.026428,1.869272,0,RightEyeRotationNS
-13.48224,-2.023132,1.863299,0,RightEyeRotationNS
-13.43207,-2.091919,1.873101,0,RightEyeRotationNS
-13.43939,-2.091675,1.868578,0,RightEyeRotationNS
-13.40622,-2.276764,1.900573,0,RightEyeRotationNS
-13.40317,-2.276093,1.892145,0,RightEyeRotationNS
-13.38953,-2.27771,1.885615,0,RightEyeRotationNS
-13.15204,-2.272095,1.876542,0,RightEyeRotationNS
-13.13086,-2.269714,1.879416,0,RightEyeRotationNS
-13.25543,-2.114655,1.851836,0,RightEyeRotationNS
-13.25137,-2.113464,1.859321,0,RightEyeRotationNS
-13.24832,-2.113983,1.862698,0,RightEyeRotationNS
-13.24469,-2.117676,1.860573,0,RightEyeRotationNS
-13.24631,-2.120361,1.849442,0,RightEyeRotationNS
-13.24948,-2.098755,1.842326,0,RightEyeRotationNS
-13.24622,-2.104034,1.848768,0,RightEyeRotationNS
-13.45682,-2.306458,1.886281,0,RightEyeRotationNS
-13.44492,-2.305573,1.892526,0,RightEyeRotationNS
-13.44281,-2.305817,1.886399,0,RightEyeRotationNS
-13.16061,-2.221283,1.867718,0,RightEyeRotationNS
-13.14529,-2.230316,1.870417,0,RightEyeRotationNS
-13.14078,-2.223877,1.875413,0,RightEyeRotationNS
-13.13873,-2.225433,1.872892,0,RightEyeRotationNS
-13.14597,-2.218475,1.880349,0,RightEyeRotationNS
-13.06924,-2.08374,1.861313,0,RightEyeRotationNS
-13.07617,-2.078094,1.86472,0,RightEyeRotationNS
-13.08691,-2.085693,1.872509,0,RightEyeRotationNS
-13.09842,-2.095612,1.879977,0,RightEyeRotationNS
-13.05371,-1.985962,1.864518,0,RightEyeRotationNS
-13.05908,-1.985992,1.858995,0,RightEyeRotationNS
-13.06763,-1.998413,1.855899,0,RightEyeRotationNS
-13.07391,-2.043488,1.863807,0,RightEyeRotationNS
-13.0704,-2.050201,1.857649,0,RightEyeRotationNS
-13.06195,-2.042603,1.856335,0,RightEyeRotationNS
-13.05991,-2.03595,1.857579,0,RightEyeRotationNS
-13.05188,-2.030579,1.849643,0,RightEyeRotationNS
-13.04517,-2.008911,1.836611,0,RightEyeRotationNS
-13.00992,-1.996124,1.838547,0,RightEyeRotationNS
-13.09644,-2.075012,1.850062,0,RightEyeRotationNS
-13.09015,-2.063019,1.850249,0,RightEyeRotationNS
-13.08282,-2.044037,1.827698,0,RightEyeRotationNS
-12.98489,-1.867767,1.785185,0,RightEyeRotationNS
-12.98923,-1.874725,1.793491,0,RightEyeRotationNS
-13.07861,-1.960876,1.807289,0,RightEyeRotationNS
-13.09329,-1.976593,1.796889,0,RightEyeRotationNS
-13.1723,-1.990845,1.767459,0,RightEyeRotationNS
-13.17395,-2.001953,1.75511,0,RightEyeRotationNS
-13.16168,-2.007507,1.747069,0,RightEyeRotationNS
-13.20337,-2.008148,1.752216,0,RightEyeRotationNS
-13.17593,-1.992432,1.752805,0,RightEyeRotationNS
-13.09988,-1.914093,1.746579,0,RightEyeRotationNS
-13.07825,-1.888611,1.744621,0,RightEyeRotationNS
-13.07492,-1.884705,1.770446,0,RightEyeRotationNS
-13.0802,-1.880035,1.770558,0,RightEyeRotationNS
-13.08978,-1.895111,1.777367,0,RightEyeRotationNS
-13.10077,-1.942719,1.778413,0,RightEyeRotationNS
-13.10883,-1.96701,1.775286,0,RightEyeRotationNS
-12.97675,-2.064117,1.783325,0,RightEyeRotationNS
-12.97516,-2.08017,1.775134,0,RightEyeRotationNS
-12.96646,-2.082458,1.765968,0,RightEyeRotationNS
-13.11307,-2.105499,1.764727,0,RightEyeRotationNS
-13.11682,-2.102661,1.797703,0,RightEyeRotationNS
-13.095,-2.085144,1.806623,0,RightEyeRotationNS
-13.10312,-2.072479,1.797951,0,RightEyeRotationNS
-13.14435,-2.061157,1.784712,0,RightEyeRotationNS
-13.15115,-2.055054,1.783608,0,RightEyeRotationNS
-13.16101,-2.057892,1.791617,0,RightEyeRotationNS
-13.12411,-1.882904,1.754701,0,RightEyeRotationNS
-13.12021,-1.881531,1.737925,0,RightEyeRotationNS
-12.83929,-2.086975,1.770546,0,RightEyeRotationNS
-12.81894,-2.086914,1.769243,0,RightEyeRotationNS
-12.79556,-2.080383,1.768747,0,RightEyeRotationNS
-12.77234,-2.039307,1.759018,0,RightEyeRotationNS
-12.76239,-2.035461,1.756829,0,RightEyeRotationNS
-12.98862,-2.042358,1.76381,0,RightEyeRotationNS
-12.98926,-2.04303,1.760875,0,RightEyeRotationNS
-12.98428,-2.041351,1.764835,0,RightEyeRotationNS
-12.98239,-2.011414,1.755239,0,RightEyeRotationNS
-12.98453,-2.022919,1.763835,0,RightEyeRotationNS
-12.98599,-2.022858,1.771491,0,RightEyeRotationNS
-12.98712,-2.038757,1.776901,0,RightEyeRotationNS
-13.0863,-2.101746,1.793534,0,RightEyeRotationNS
-13.08151,-2.116791,1.802358,0,RightEyeRotationNS
-13.07147,-2.141632,1.818589,0,RightEyeRotationNS
-13.05948,-2.153076,1.823221,0,RightEyeRotationNS
-13.05371,-2.182617,1.84508,0,RightEyeRotationNS
-12.94601,-2.306915,1.86695,0,RightEyeRotationNS
-12.93909,-2.323975,1.874011,0,RightEyeRotationNS
-12.84332,-2.099701,1.838132,0,RightEyeRotationNS
-12.83905,-2.110779,1.840066,0,RightEyeRotationNS
-12.83026,-2.108887,1.843104,0,RightEyeRotationNS
-12.83026,-2.059082,1.83471,0,RightEyeRotationNS
-12.81848,-2.044617,1.836685,0,RightEyeRotationNS
-13.07465,-1.963104,1.818027,0,RightEyeRotationNS
-13.07291,-1.946869,1.807692,0,RightEyeRotationNS
-13.06229,-1.925323,1.799033,0,RightEyeRotationNS
-13.05203,-1.925659,1.796979,0,RightEyeRotationNS
-13.04175,-1.918732,1.78692,0,RightEyeRotationNS
-12.81403,-1.910767,1.782294,0,RightEyeRotationNS
-12.80585,-1.916016,1.791672,0,RightEyeRotationNS
-12.79834,-2.14032,1.839326,0,RightEyeRotationNS
-12.79742,-2.146545,1.841823,0,RightEyeRotationNS
-12.80182,-2.145935,1.831482,0,RightEyeRotationNS
-12.8786,-2.155884,1.831599,0,RightEyeRotationNS
-12.9032,-2.168182,1.836352,0,RightEyeRotationNS
-12.93216,-1.806152,1.773682,0,RightEyeRotationNS
-12.96063,-1.808258,1.772121,0,RightEyeRotationNS
-12.97427,-1.811981,1.763398,0,RightEyeRotationNS
-12.89288,-1.805267,1.739109,0,RightEyeRotationNS
-12.88287,-1.7995,1.737919,0,RightEyeRotationNS
-12.86728,-1.574982,1.696759,0,RightEyeRotationNS
-12.84021,-1.565613,1.710521,0,RightEyeRotationNS
-12.80264,-1.821777,1.768375,0,RightEyeRotationNS
-12.7749,-1.805298,1.762253,0,RightEyeRotationNS
-12.77643,-1.803528,1.776589,0,RightEyeRotationNS
-12.80908,-1.665253,1.76655,0,RightEyeRotationNS
-12.83542,-1.674469,1.779971,0,RightEyeRotationNS
-12.46158,-2.085114,1.858245,0,RightEyeRotationNS
-12.4761,-2.108429,1.863996,0,RightEyeRotationNS
-12.47577,-2.125427,1.861452,0,RightEyeRotationNS
-12.49921,-2.011993,1.833903,0,RightEyeRotationNS
-12.48914,-2.005341,1.826133,0,RightEyeRotationNS
-12.41165,-1.993591,1.828186,0,RightEyeRotationNS
-12.41449,-1.981018,1.845242,0,RightEyeRotationNS
-12.13794,-1.950043,1.852844,0,RightEyeRotationNS
-12.15323,-1.928223,1.848271,0,RightEyeRotationNS
-12.16696,-1.901733,1.831952,0,RightEyeRotationNS
-12.18625,-2.021027,1.839198,0,RightEyeRotationNS
-12.1857,-2.01062,1.8233,0,RightEyeRotationNS
-12.18753,-1.998383,1.829906,0,RightEyeRotationNS
-12.18127,-1.988556,1.818175,0,RightEyeRotationNS
-12.17813,-1.989471,1.809324,0,RightEyeRotationNS
-12.36932,-1.650665,1.731636,0,RightEyeRotationNS
-12.35239,-1.644714,1.725428,0,RightEyeRotationNS
-12.38251,-1.644714,1.716426,0,RightEyeRotationNS
-12.37,-1.634644,1.71022,0,RightEyeRotationNS
-12.32306,-1.752533,1.72854,0,RightEyeRotationNS
-12.32025,-1.751617,1.728826,0,RightEyeRotationNS
-12.31549,-1.750244,1.732476,0,RightEyeRotationNS
-12.39987,-1.907043,1.744852,0,RightEyeRotationNS
-12.39487,-1.907562,1.736834,0,RightEyeRotationNS
-12.29797,-1.957397,1.74018,0,RightEyeRotationNS
-12.28482,-1.963867,1.74783,0,RightEyeRotationNS
-12.27762,-1.966644,1.755564,0,RightEyeRotationNS
-12.26547,-2.102051,1.782818,0,RightEyeRotationNS
-12.25836,-2.106049,1.784728,0,RightEyeRotationNS
-12.24551,-2.104156,1.78334,0,RightEyeRotationNS
-12.23001,-2.110962,1.787008,0,RightEyeRotationNS
-12.39624,-2.04007,1.784816,0,RightEyeRotationNS
-12.39328,-2.042664,1.78311,0,RightEyeRotationNS
-12.38663,-2.037994,1.780105,0,RightEyeRotationNS
-12.39615,-2.036743,1.784864,0,RightEyeRotationNS
-12.40536,-2.029022,1.783472,0,RightEyeRotationNS
-12.48209,-2.002106,1.781232,0,RightEyeRotationNS
-12.49002,-1.999542,1.783005,0,RightEyeRotationNS
-12.50046,-1.997803,1.787709,0,RightEyeRotationNS
-12.50833,-1.995972,1.790298,0,RightEyeRotationNS
-12.50845,-1.99704,1.788917,0,RightEyeRotationNS
-12.51758,-1.92746,1.776387,0,RightEyeRotationNS
-12.51825,-1.924225,1.785587,0,RightEyeRotationNS
-12.52585,-1.861908,1.782533,0,RightEyeRotationNS
-12.5188,-1.859222,1.789794,0,RightEyeRotationNS
-12.52277,-1.853149,1.786336,0,RightEyeRotationNS
-12.49515,-1.850159,1.782923,0,RightEyeRotationNS
-12.50751,-1.854462,1.79485,0,RightEyeRotationNS
-12.49219,-1.862823,1.804715,0,RightEyeRotationNS
-12.50616,-1.867188,1.81016,0,RightEyeRotationNS
-12.52301,-1.869659,1.794206,0,RightEyeRotationNS
-12.54752,-1.856262,1.776138,0,RightEyeRotationNS
-12.53491,-1.862335,1.786035,0,RightEyeRotationNS
-12.5015,-1.960693,1.807371,0,RightEyeRotationNS
-12.48364,-1.949677,1.812245,0,RightEyeRotationNS
-12.46991,-1.827576,1.793517,0,RightEyeRotationNS
-12.45047,-1.817749,1.801221,0,RightEyeRotationNS
-12.44568,-1.805115,1.816091,0,RightEyeRotationNS
-12.45178,-1.911804,1.85077,0,RightEyeRotationNS
-12.46609,-1.913116,1.862027,0,RightEyeRotationNS
-12.44162,-1.929962,1.877967,0,RightEyeRotationNS
-12.45193,-1.941681,1.885595,0,RightEyeRotationNS
-12.45911,-1.953705,1.886008,0,RightEyeRotationNS
-12.49838,-2.09845,1.913473,0,RightEyeRotationNS
-12.49265,-2.111664,1.923566,0,RightEyeRotationNS
-12.45084,-1.994141,1.913928,0,RightEyeRotationNS
-12.44281,-2.006866,1.933777,0,RightEyeRotationNS
-12.37338,-2.14447,1.970352,0,RightEyeRotationNS
-12.38321,-2.145874,1.968567,0,RightEyeRotationNS
-12.39371,-2.146606,1.958823,0,RightEyeRotationNS
-12.40143,-2.019928,1.938884,0,RightEyeRotationNS
-12.39697,-2.020203,1.948854,0,RightEyeRotationNS
-12.28836,-2.196289,1.983201,0,RightEyeRotationNS
-12.26495,-2.192902,1.975332,0,RightEyeRotationNS
-12.24887,-2.18869,1.956192,0,RightEyeRotationNS
-12.3721,-2.012939,1.916248,0,RightEyeRotationNS
-12.36566,-2.007111,1.907474,0,RightEyeRotationNS
-12.36002,-2.150177,1.931523,0,RightEyeRotationNS
-12.36319,-2.149536,1.932167,0,RightEyeRotationNS
-12.37842,-2.074646,1.91586,0,RightEyeRotationNS
-12.38696,-2.075745,1.912663,0,RightEyeRotationNS
-12.38965,-2.0737,1.904215,0,RightEyeRotationNS
-12.38174,-2.141144,1.919237,0,RightEyeRotationNS
-12.38763,-2.155121,1.924265,0,RightEyeRotationNS
-12.45868,-2.148376,1.921393,0,RightEyeRotationNS
-12.4494,-2.156982,1.919446,0,RightEyeRotationNS
-12.42712,-2.168213,1.925656,0,RightEyeRotationNS
-12.57764,-2.187775,1.930192,0,RightEyeRotationNS
-12.55603,-2.183807,1.919605,0,RightEyeRotationNS
-12.5564,-2.186493,1.924934,0,RightEyeRotationNS
-12.55365,-2.185486,1.93024,0,RightEyeRotationNS
-12.42401,-2.149872,1.926592,0,RightEyeRotationNS
-12.43344,-2.150269,1.929164,0,RightEyeRotationNS
-12.43781,-2.148743,1.93576,0,RightEyeRotationNS
-12.44107,-2.203003,1.943053,0,RightEyeRotationNS
-12.44208,-2.205231,1.94262,0,RightEyeRotationNS
-12.51636,-2.132507,1.923197,0,RightEyeRotationNS
-12.51404,-2.140717,1.923253,0,RightEyeRotationNS
-12.51645,-2.13855,1.926372,0,RightEyeRotationNS
-12.59351,-2.050171,1.915301,0,RightEyeRotationNS
-12.60553,-2.045929,1.912044,0,RightEyeRotationNS
